Software,cluster_id_v1,cluster_label_v1,is_noise_like_v1,clustering_method_v1,normalized_name_v2,cluster_id_v2,cluster_label_v2,cluster_size_v2,is_noise_like_v2,clustering_method_v2,cluster_confidence_v2,review_recommended_v2,normalized_name_v3,cluster_id_v3,cluster_label_v3,cluster_size_v3,is_noise_like_v3,clustering_method_v3,cluster_confidence_v3,review_recommended_v3
勾选认证微端,N1024,勾选认证微端,true,singleton_noise_like,勾选认证微端,N0775,勾选认证微端,1,true,singleton_noise_like,0.00,true,勾选认证微端,N0617,勾选认证微端,1,true,singleton_noise_like,0.00,true
北京市社会保险信息系统企业管理子系统－普通单位版,N1025,北京市社会保险信息系统企业管理子系统 普通单位版,true,singleton_noise_like,北京市社会保险信息系统企业管理子系统 普通单位版,N0776,北京市社会保险信息系统企业管理子系统－普通单位版,1,true,singleton_noise_like,0.00,true,北京市社会保险信息系统企业管理子系统 普通单位版,N0618,北京市社会保险信息系统企业管理子系统－普通单位版,1,true,singleton_noise_like,0.00,true
华为云会议,N1026,华为云会议,true,singleton_noise_like,华为云会议,N0777,华为云会议,1,true,singleton_noise_like,0.00,true,华为云会议,C0298,Meeting / Screen Sharing / Translation Tools,11,false,human_review_cn_category,0.68,true
华夏银行网银助手(仅用做移除),N1027,华夏银行网银助手 仅用做移除,true,singleton_noise_like,华夏银行网银助手 仅用做移除,N0778,华夏银行网银助手(仅用做移除),1,true,singleton_noise_like,0.00,true,华夏银行网银助手 仅用做移除,C0324,华夏银行网银组件,2,false,human_review_cn_bank_component,0.88,true
华夏银行网银证书管理工具（握奇）,N1028,华夏银行网银证书管理工具 握奇,true,singleton_noise_like,华夏银行网银证书管理工具 握奇,N0779,华夏银行网银证书管理工具（握奇）,1,true,singleton_noise_like,0.00,true,华夏银行网银证书管理工具 握奇,C0324,华夏银行网银组件,2,false,human_review_cn_bank_component,0.88,true
华大USB设备驱动,N1029,华大usb设备驱动,true,singleton_noise_like,华大usb设备驱动,N0780,华大USB设备驱动,1,true,singleton_noise_like,0.00,true,华大usb设备驱动,C0292,Chinese CA/UKey/Signature Middleware,24,false,human_review_cn_ca_ukey,0.76,true
华润守正电子招标平台投标文件制作专用软件,N1030,华润守正电子招标平台投标文件制作专用软件,true,singleton_noise_like,华润守正电子招标平台投标文件制作专用软件,C0281,华润守正电子招标平台,2,false,family_pattern,0.85,true,华润守正电子招标平台投标文件制作专用软件,C0281,华润守正电子招标平台,2,false,v2_preserved,0.85,true
华润守正电子招标平台驱动程序,N1031,华润守正电子招标平台驱动程序,true,singleton_noise_like,华润守正电子招标平台驱动程序,C0281,华润守正电子招标平台,2,false,family_pattern,0.85,true,华润守正电子招标平台驱动程序,C0281,华润守正电子招标平台,2,false,v2_preserved,0.85,true
华润证书服务客户端,N1032,华润证书服务客户端,true,singleton_noise_like,华润证书服务客户端,N0781,华润证书服务客户端,1,true,singleton_noise_like,0.00,true,华润证书服务客户端,C0292,Chinese CA/UKey/Signature Middleware,24,false,human_review_cn_category,0.72,true
协卡助手,N1033,协卡助手,true,singleton_noise_like,协卡助手,N0782,协卡助手,1,true,singleton_noise_like,0.00,true,协卡助手,N0619,协卡助手,1,true,singleton_noise_like,0.00,true
卡饭打字通,N1034,卡饭打字通,true,singleton_noise_like,卡饭打字通,N0783,卡饭打字通,1,true,singleton_noise_like,0.00,true,卡饭打字通,N0620,卡饭打字通,1,true,singleton_noise_like,0.00,true
印象笔记 v.,N1035,印象笔记 v,true,singleton_noise_like,印象笔记 v.,N0784,印象笔记 v.,1,true,singleton_noise_like,0.00,true,印象笔记 v.,C0322,Cloud Storage / Notes / Personal Productivity,7,false,human_review_cn_category,0.66,true
卸载 EPSON LQ-730K ESC/P2 打印机工具,N1036,卸载 epson lq 730k esc p2 打印机工具,true,singleton_noise_like,卸载 epson lq 730k esc p2 打印机工具,N0785,卸载 EPSON LQ-730K ESC/P2 打印机工具,1,true,singleton_noise_like,0.00,true,卸载 epson lq 730k esc p2 打印机工具,C0289,Printer Drivers/Utilities,5,false,human_review_cn_category,0.70,true
卸载BJCA 证书应用环境,N1037,卸载bjca 证书应用环境,true,singleton_noise_like,卸载bjca 证书应用环境,N0786,卸载BJCA 证书应用环境,1,true,singleton_noise_like,0.00,true,卸载bjca 证书应用环境,C0290,BJCA Certificate/UKey Middleware,6,false,human_review_cn_ca_ukey,0.86,true
卸载交通银行USBKey（飞天诚信）,N1038,卸载交通银行usbkey 飞天诚信,true,singleton_noise_like,卸载交通银行usbkey 飞天诚信,N0787,卸载交通银行USBKey（飞天诚信）,1,true,singleton_noise_like,0.00,true,卸载交通银行usbkey 飞天诚信,C0206,交通银行网银组件,7,false,human_review_cn_bank_component,0.90,false
卸载民生银行网银助手（仅用做移除）,N1039,卸载民生银行网银助手 仅用做移除,true,singleton_noise_like,卸载民生银行网银助手 仅用做移除,N0788,卸载民生银行网银助手（仅用做移除）,1,true,singleton_noise_like,0.00,true,卸载民生银行网银助手 仅用做移除,C0212,民生银行网银组件,11,false,human_review_cn_bank_component,0.88,true
可牛PDF,N1040,可牛pdf,true,singleton_noise_like,可牛pdf,N0789,可牛PDF,1,true,singleton_noise_like,0.00,true,可牛pdf,C0296,PDF Reader/Editor/Converter Tools,16,false,human_review_cn_category,0.72,true
同声传译王,N1041,同声传译王,true,singleton_noise_like,同声传译王,N0790,同声传译王,1,true,singleton_noise_like,0.00,true,同声传译王,C0298,Meeting / Screen Sharing / Translation Tools,11,false,human_review_cn_category,0.68,true
向日葵,N1042,向日葵,true,singleton_noise_like,向日葵,N0791,向日葵,1,true,singleton_noise_like,0.00,true,向日葵,C0325,Sunlogin / 贝锐向日葵 Remote Control,4,false,human_review_cn_exact_family,0.90,false
向日葵远程控制,N1043,向日葵远程控制,true,singleton_noise_like,向日葵远程控制,N0792,向日葵远程控制,1,true,singleton_noise_like,0.00,true,向日葵远程控制,C0325,Sunlogin / 贝锐向日葵 Remote Control,4,false,human_review_cn_exact_family,0.90,false
四川CA数字证书助手,N1044,四川ca数字证书助手,true,singleton_noise_like,四川ca数字证书助手,N0793,四川CA数字证书助手,1,true,singleton_noise_like,0.00,true,四川ca数字证书助手,C0292,Chinese CA/UKey/Signature Middleware,24,false,human_review_cn_category,0.72,true
国信CA助手 版本,N1045,国信ca助手,true,singleton_noise_like,国信ca助手,N0794,国信CA助手 版本,1,true,singleton_noise_like,0.00,true,国信ca助手,N0621,国信CA助手 版本,1,true,singleton_noise_like,0.00,true
堡垒机基础控件,N1046,堡垒机基础控件,true,singleton_noise_like,堡垒机基础控件,N0795,堡垒机基础控件,1,true,singleton_noise_like,0.00,true,堡垒机基础控件,C0304,Security / Network Client Tools,16,false,human_review_cn_category,0.66,true
增值税电子发票阅读器,N1047,增值税电子发票阅读器,true,singleton_noise_like,增值税电子发票阅读器,N0796,增值税电子发票阅读器,1,true,singleton_noise_like,0.00,true,增值税电子发票阅读器,C0307,Chinese Tax / E-Invoice Software,19,false,human_review_cn_category,0.76,true
天地融 DB CSP 版本,N1048,天地融 db csp,true,singleton_noise_like,天地融 db csp,N0797,天地融 DB CSP 版本,1,true,singleton_noise_like,0.00,true,天地融 db csp,C0292,Chinese CA/UKey/Signature Middleware,24,false,human_review_cn_ca_ukey,0.76,true
天地融 SPDB CSP 版本,N1049,天地融 spdb csp,true,singleton_noise_like,天地融 spdb csp,N0798,天地融 SPDB CSP 版本,1,true,singleton_noise_like,0.00,true,天地融 spdb csp,C0319,浦发银行网银组件,4,false,human_review_cn_bank_component,0.88,true
天翼云盘,N1050,天翼云盘,true,singleton_noise_like,天翼云盘,N0799,天翼云盘,1,true,singleton_noise_like,0.00,true,天翼云盘,C0322,Cloud Storage / Notes / Personal Productivity,7,false,human_review_cn_category,0.66,true
天诚安信数字证书助手,N1051,天诚安信数字证书助手,true,singleton_noise_like,天诚安信数字证书助手,C0282,天诚安信证书助手,2,false,family_pattern,0.85,true,天诚安信数字证书助手,C0282,天诚安信证书助手,2,false,v2_preserved,0.85,true
天诚安信证书助手,N1052,天诚安信证书助手,true,singleton_noise_like,天诚安信证书助手,C0282,天诚安信证书助手,2,false,family_pattern,0.85,true,天诚安信证书助手,C0282,天诚安信证书助手,2,false,v2_preserved,0.85,true
夸克,N1053,夸克,true,singleton_noise_like,夸克,N0800,夸克,1,true,singleton_noise_like,0.00,true,夸克,C0301,Browser Applications / 浏览器,5,false,human_review_cn_category,0.68,true
好用便签,N1054,好用便签,true,singleton_noise_like,好用便签,N0801,好用便签,1,true,singleton_noise_like,0.00,true,好用便签,C0322,Cloud Storage / Notes / Personal Productivity,7,false,human_review_cn_category,0.66,true
学而思1对1-学生端,N1055,学而思1对1 学生端,true,singleton_noise_like,学而思1对1 学生端,N0802,学而思1对1-学生端,1,true,singleton_noise_like,0.00,true,学而思1对1 学生端,C0326,Education / Exam Preparation Software,2,false,human_review_cn_category,0.64,true
宽带快速连接器,N1056,宽带快速连接器,true,singleton_noise_like,宽带快速连接器,N0803,宽带快速连接器,1,true,singleton_noise_like,0.00,true,宽带快速连接器,C0304,Security / Network Client Tools,16,false,human_review_cn_category,0.66,true
射手影音播放器,N1057,射手影音播放器,true,singleton_noise_like,射手影音播放器,N0804,射手影音播放器,1,true,singleton_noise_like,0.00,true,射手影音播放器,C0287,Graphics / Media Tools,11,false,human_review_cn_category,0.68,true
小智桌面,N1058,小智桌面,true,singleton_noise_like,小智桌面,C0283,小智桌面,2,false,family_pattern,0.85,true,小智桌面,C0283,小智桌面,2,false,v2_preserved,0.85,true
小智桌面精简版,N1059,小智桌面精简版,true,singleton_noise_like,小智桌面精简版,C0283,小智桌面,2,false,family_pattern,0.85,true,小智桌面精简版,C0283,小智桌面,2,false,v2_preserved,0.85,true
小鱼易连版本,N1060,小鱼易连版本,true,singleton_noise_like,小鱼易连版本,N0805,小鱼易连版本,1,true,singleton_noise_like,0.00,true,小鱼易连版本,C0298,Meeting / Screen Sharing / Translation Tools,11,false,human_review_cn_category,0.68,true
工商银行安全控件 (仅用做移除),N1061,工商银行安全控件 仅用做移除,true,singleton_noise_like,工商银行安全控件 仅用做移除,C0230,工商银行网银组件,3,false,family_pattern,0.85,true,工商银行安全控件 仅用做移除,C0230,工商银行网银组件,15,false,human_review_cn_bank_component,0.88,true
工行U盾程序(飞天),N1063,工行u盾程序 飞天,true,singleton_noise_like,工行u盾程序 飞天,N0807,工行U盾程序(飞天),1,true,singleton_noise_like,0.00,true,工行u盾程序 飞天,C0230,工商银行网银组件,15,false,human_review_cn_bank_component,0.88,true
工行U盾程序（明华&文鼎创）,N1062,工行u盾程序 明华 文鼎创,true,singleton_noise_like,工行u盾程序 明华&文鼎创,N0806,工行U盾程序（明华&文鼎创）,1,true,singleton_noise_like,0.00,true,工行u盾程序 明华&文鼎创,C0230,工商银行网银组件,15,false,human_review_cn_bank_component,0.88,true
工行网银助手,N1064,工行网银助手,true,singleton_noise_like,工行网银助手,N0808,工行网银助手,1,true,singleton_noise_like,0.00,true,工行网银助手,C0230,工商银行网银组件,15,false,human_review_cn_bank_component,0.88,true
幻灯片,N1065,幻灯片,true,singleton_noise_like,幻灯片,N0809,幻灯片,1,true,singleton_noise_like,0.00,true,幻灯片,C0309,Office / Document Tools,8,false,human_review_cn_category,0.66,true
广东CA USBKey管理工具（握奇）,N1066,广东ca usbkey管理工具 握奇,true,singleton_noise_like,广东ca usbkey管理工具 握奇,N0810,广东CA USBKey管理工具（握奇）,1,true,singleton_noise_like,0.00,true,广东ca usbkey管理工具 握奇,C0292,Chinese CA/UKey/Signature Middleware,24,false,human_review_cn_category,0.72,true
广发银行网上银行安全控件,N1067,广发银行网上银行安全控件,true,singleton_noise_like,广发银行网上银行安全控件,C0284,广发银行网银组件,2,false,family_pattern,0.85,true,广发银行网上银行安全控件,C0284,广发银行网银组件,2,false,human_review_cn_bank_component,0.88,true
广发银行网银密码安全控件2.0,N1068,广发银行网银密码安全控件,true,singleton_noise_like,广发银行网银密码安全控件2.0,C0284,广发银行网银组件,2,false,family_pattern,0.85,true,广发银行网银密码安全控件2.0,C0284,广发银行网银组件,2,false,human_review_cn_bank_component,0.88,true
应用安全支撑平台安全客户端控件v2.13,N1069,应用安全支撑平台安全客户端控件v2.13,true,singleton_noise_like,应用安全支撑平台安全客户端控件v2.13,N0811,应用安全支撑平台安全客户端控件v2.13,1,true,singleton_noise_like,0.00,true,应用安全支撑平台安全客户端控件v2.13,C0304,Security / Network Client Tools,16,false,human_review_cn_category,0.66,true
开票软件 V2.0.57_ZS_20230428,N1070,开票软件 zs,true,singleton_noise_like,开票软件 zs 20230428,N0812,开票软件 V2.0.57_ZS_20230428,1,true,singleton_noise_like,0.00,true,开票软件 zs 20230428,C0307,Chinese Tax / E-Invoice Software,19,false,human_review_cn_category,0.76,true
微信,N1071,微信,true,singleton_noise_like,tencent wechat,C0267,Tencent Wechat,2,false,normalized_exact_v2,0.90,false,tencent wechat,C0327,Tencent WeChat,4,false,human_review_cn_exact_family,0.86,true
微信开发者工具,N1073,微信开发者工具,true,singleton_noise_like,微信开发者工具,N0814,微信开发者工具,1,true,singleton_noise_like,0.00,true,微信开发者工具,C0327,Tencent WeChat,4,false,human_review_cn_exact_family,0.86,true
微信文件传输助手网页版,N1074,微信文件传输助手网页版,true,singleton_noise_like,微信文件传输助手网页版,N0815,微信文件传输助手网页版,1,true,singleton_noise_like,0.00,true,微信文件传输助手网页版,C0327,Tencent WeChat,4,false,human_review_cn_exact_family,0.86,true
微信输入法,N1075,微信输入法,true,singleton_noise_like,微信输入法,N0816,微信输入法,1,true,singleton_noise_like,0.00,true,微信输入法,C0328,Chinese Input Method Editors,3,false,human_review_cn_category,0.70,true
微信（测试版）,N1072,微信 测试版,true,singleton_noise_like,微信 测试版,N0813,微信（测试版）,1,true,singleton_noise_like,0.00,true,微信 测试版,C0327,Tencent WeChat,4,false,human_review_cn_exact_family,0.86,true
微软 Windows 10 易升,N1076,微软 windows 易升,true,singleton_noise_like,微软 windows 10 易升,N0817,微软 Windows 10 易升,1,true,singleton_noise_like,0.00,true,微软 windows 10 易升,C0314,Microsoft Windows Assistant/Health Check,3,false,human_review_cn_windows_family,0.86,true
